scenario,attack_ratio,seed,sim_time_us,mote,record_type,event,time_ticks,node,role,attack,seq,rank,dag_rank,parent,parent_rank,parent_metric,etx,rssi,nbrs,delay_ticks,time_s
50n_10p_seed1,0.1,1,13000,20,TRACE,boot,1,20,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,38000,29,TRACE,boot,1,29,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,52000,30,TRACE,boot,1,30,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,65000,5,TRACE,boot,1,5,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,86000,17,TRACE,boot,1,17,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,109000,33,TRACE,boot,1,33,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,137000,11,TRACE,boot,1,11,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,139000,39,TRACE,boot,1,39,attacker,1,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,180000,24,TRACE,boot,1,24,attacker,1,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,183000,37,TRACE,boot,1,37,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,201000,46,TRACE,boot,1,46,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,203000,40,TRACE,boot,1,40,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,214000,43,TRACE,boot,1,43,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,240000,9,TRACE,boot,1,9,attacker,1,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,252000,18,TRACE,boot,1,18,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,290000,23,TRACE,boot,1,23,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,290000,48,TRACE,boot,1,48,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,302000,10,TRACE,boot,1,10,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,346000,15,TRACE,boot,1,15,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,369000,19,TRACE,boot,1,19,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,390000,41,TRACE,boot,1,41,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,421000,28,TRACE,boot,1,28,attacker,1,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,421000,44,TRACE,boot,1,44,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,425000,47,TRACE,boot,1,47,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,427000,26,TRACE,boot,1,26,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,483000,25,TRACE,boot,1,25,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,505000,7,TRACE,boot,1,7,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,541000,13,TRACE,boot,1,13,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,549000,1,TRACE,boot,1,1,root,0,0,128,1,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,612000,35,TRACE,boot,1,35,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,642000,3,TRACE,boot,1,3,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,666000,27,TRACE,boot,1,27,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,684000,36,TRACE,boot,1,36,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,692000,14,TRACE,boot,1,14,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,695000,49,TRACE,boot,1,49,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,714000,31,TRACE,boot,1,31,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,721000,22,TRACE,boot,1,22,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,742000,32,TRACE,boot,0,32,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.0
50n_10p_seed1,0.1,1,765000,2,TRACE,boot,1,2,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,792000,45,TRACE,boot,1,45,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,815000,6,TRACE,boot,1,6,attacker,1,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,836000,34,TRACE,boot,1,34,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,837000,42,TRACE,boot,1,42,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,862000,16,TRACE,boot,1,16,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,907000,8,TRACE,boot,1,8,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,926000,21,TRACE,boot,1,21,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,971000,4,TRACE,boot,1,4,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,971000,38,TRACE,boot,1,38,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,998000,50,TRACE,boot,1,50,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,999000,12,TRACE,boot,1,12,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,0.001
50n_10p_seed1,0.1,1,10013000,20,TRACE,periodic,10001,20,benign,0,0,347,2,1,128,219,219,-63,4,0,10.001
50n_10p_seed1,0.1,1,10038000,29,TRACE,periodic,10001,29,benign,0,0,343,2,1,128,215,215,-25,5,0,10.001
50n_10p_seed1,0.1,1,10052000,30,TRACE,periodic,10001,30,benign,0,0,65535,0,0,65535,65535,65535,32767,5,0,10.001
50n_10p_seed1,0.1,1,10065000,5,TRACE,periodic,10001,5,benign,0,0,65535,0,0,65535,65535,65535,32767,2,0,10.001
50n_10p_seed1,0.1,1,10086000,17,TRACE,periodic,10001,17,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,10.001
50n_10p_seed1,0.1,1,10109000,33,TRACE,periodic,10001,33,benign,0,0,65535,0,0,65535,65535,65535,32767,1,0,10.001
50n_10p_seed1,0.1,1,10137000,11,TRACE,periodic,10001,11,benign,0,0,65535,0,0,65535,65535,65535,32767,2,0,10.001
50n_10p_seed1,0.1,1,10139000,39,TRACE,periodic,10001,39,attacker,1,0,357,2,1,128,229,229,-73,2,0,10.001
50n_10p_seed1,0.1,1,10180000,24,TRACE,periodic,10001,24,attacker,1,0,65535,0,0,65535,65535,65535,32767,2,0,10.001
50n_10p_seed1,0.1,1,10183000,37,TRACE,periodic,10001,37,benign,0,0,353,2,1,128,225,225,-42,4,0,10.001
50n_10p_seed1,0.1,1,10201000,46,TRACE,periodic,10001,46,benign,0,0,316,2,1,128,188,188,-82,3,0,10.001
50n_10p_seed1,0.1,1,10203000,40,TRACE,periodic,10001,40,benign,0,0,65535,0,0,65535,65535,65535,32767,2,0,10.001
50n_10p_seed1,0.1,1,10214000,43,TRACE,periodic,10001,43,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,10.001
50n_10p_seed1,0.1,1,10240000,9,TRACE,periodic,10001,9,attacker,1,0,65535,0,0,65535,65535,65535,32767,0,0,10.001
50n_10p_seed1,0.1,1,10252000,18,TRACE,periodic,10001,18,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,10.001
50n_10p_seed1,0.1,1,10290000,48,TRACE,periodic,10001,48,benign,0,0,65535,0,0,65535,65535,65535,32767,1,0,10.001
50n_10p_seed1,0.1,1,10290000,23,TRACE,periodic,10001,23,benign,0,0,344,2,1,128,216,216,-65,5,0,10.001
50n_10p_seed1,0.1,1,10302000,10,TRACE,periodic,10001,10,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,10.001
50n_10p_seed1,0.1,1,10346000,15,TRACE,periodic,10001,15,benign,0,0,65535,0,0,65535,65535,65535,32767,3,0,10.001
50n_10p_seed1,0.1,1,10369000,19,TRACE,periodic,10001,19,benign,0,0,65535,0,0,65535,65535,65535,32767,2,0,10.001
50n_10p_seed1,0.1,1,10390000,41,TRACE,periodic,10001,41,benign,0,0,65535,0,0,65535,65535,65535,32767,1,0,10.001
50n_10p_seed1,0.1,1,10421000,28,TRACE,periodic,10001,28,attacker,1,0,65535,0,0,65535,65535,65535,32767,3,0,10.001
50n_10p_seed1,0.1,1,10421000,44,TRACE,periodic,10001,44,benign,0,0,65535,0,0,65535,65535,65535,32767,1,0,10.001
50n_10p_seed1,0.1,1,10425000,47,TRACE,periodic,10001,47,benign,0,0,304,2,1,128,176,176,-92,2,0,10.001
50n_10p_seed1,0.1,1,10427000,26,TRACE,periodic,10001,26,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,10.001
50n_10p_seed1,0.1,1,10483000,25,TRACE,periodic,10001,25,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,10.001
50n_10p_seed1,0.1,1,10505000,7,TRACE,periodic,10001,7,benign,0,0,65535,0,0,65535,65535,65535,32767,1,0,10.001
50n_10p_seed1,0.1,1,10541000,13,TRACE,periodic,10001,13,benign,0,0,314,2,1,128,186,186,-83,4,0,10.001
50n_10p_seed1,0.1,1,10549000,1,TRACE,periodic,10001,1,root,0,0,128,1,0,65535,65535,65535,32767,21,0,10.001
50n_10p_seed1,0.1,1,10612000,35,TRACE,periodic,10001,35,benign,0,0,65535,0,0,65535,65535,65535,32767,1,0,10.001
50n_10p_seed1,0.1,1,10642000,3,TRACE,periodic,10001,3,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,10.001
50n_10p_seed1,0.1,1,10666000,27,TRACE,periodic,10001,27,benign,0,0,301,2,1,128,173,173,-88,3,0,10.001
50n_10p_seed1,0.1,1,10684000,36,TRACE,periodic,10001,36,benign,0,0,342,2,1,128,214,214,-66,3,0,10.001
50n_10p_seed1,0.1,1,10692000,14,TRACE,periodic,10001,14,benign,0,0,310,2,1,128,182,182,-82,6,0,10.001
50n_10p_seed1,0.1,1,10695000,49,TRACE,periodic,10001,49,benign,0,0,65535,0,0,65535,65535,65535,32767,1,0,10.001
50n_10p_seed1,0.1,1,10714000,31,TRACE,periodic,10001,31,benign,0,0,383,2,1,128,255,255,-59,5,0,10.001
50n_10p_seed1,0.1,1,10721000,22,TRACE,periodic,10001,22,benign,0,0,65535,0,0,65535,65535,65535,32767,6,0,10.001
50n_10p_seed1,0.1,1,10742000,32,TRACE,periodic,10000,32,benign,0,0,65535,0,0,65535,65535,65535,32767,3,0,10.0
50n_10p_seed1,0.1,1,10765000,2,TRACE,periodic,10001,2,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,10.001
50n_10p_seed1,0.1,1,10792000,45,TRACE,periodic,10001,45,benign,0,0,311,2,1,128,183,183,-81,3,0,10.001
50n_10p_seed1,0.1,1,10815000,6,TRACE,periodic,10001,6,attacker,1,0,65535,0,0,65535,65535,65535,32767,2,0,10.001
50n_10p_seed1,0.1,1,10836000,34,TRACE,periodic,10001,34,benign,0,0,65535,0,0,65535,65535,65535,32767,1,0,10.001
50n_10p_seed1,0.1,1,10837000,42,TRACE,periodic,10001,42,benign,0,0,65535,0,0,65535,65535,65535,32767,1,0,10.001
50n_10p_seed1,0.1,1,10862000,16,TRACE,periodic,10001,16,benign,0,0,65535,0,0,65535,65535,65535,32767,2,0,10.001
50n_10p_seed1,0.1,1,10907000,8,TRACE,periodic,10001,8,benign,0,0,65535,0,0,65535,65535,65535,32767,1,0,10.001
50n_10p_seed1,0.1,1,10926000,21,TRACE,periodic,10001,21,benign,0,0,343,2,1,128,215,215,-51,7,0,10.001
50n_10p_seed1,0.1,1,10971000,4,TRACE,periodic,10001,4,benign,0,0,65535,0,0,65535,65535,65535,32767,2,0,10.001
50n_10p_seed1,0.1,1,10971000,38,TRACE,periodic,10001,38,benign,0,0,65535,0,0,65535,65535,65535,32767,6,0,10.001
50n_10p_seed1,0.1,1,10998000,50,TRACE,periodic,10001,50,benign,0,0,65535,0,0,65535,65535,65535,32767,0,0,10.001
50n_10p_seed1,0.1,1,10999000,12,TRACE,periodic,10001,12,benign,0,0,65535,0,0,65535,65535,65535,32767,4,0,10.001
50n_10p_seed1,0.1,1,20013000,20,TRACE,periodic,20001,20,benign,0,0,350,2,1,128,222,222,-63,16,0,20.001
50n_10p_seed1,0.1,1,20037000,20,TRACE,tx,20025,20,benign,0,0,350,2,1,128,222,222,-63,16,0,20.025
50n_10p_seed1,0.1,1,20038000,29,TRACE,periodic,20001,29,benign,0,0,326,2,1,128,198,198,-25,20,0,20.001
50n_10p_seed1,0.1,1,20050696,1,TRACE,rx,19502,1,root,0,0,128,1,0,65535,65535,65535,32767,21,18446744073709551094,19.502
50n_10p_seed1,0.1,1,20052000,30,TRACE,periodic,20001,30,benign,0,0,343,2,1,128,215,215,-19,20,0,20.001
50n_10p_seed1,0.1,1,20065000,5,TRACE,periodic,20001,5,benign,0,0,65535,0,0,65535,65535,65535,32767,9,0,20.001
50n_10p_seed1,0.1,1,20086000,17,TRACE,periodic,20001,17,benign,0,0,65535,0,0,65535,65535,65535,32767,5,0,20.001
50n_10p_seed1,0.1,1,20109000,33,TRACE,periodic,20001,33,benign,0,0,321,2,39,128,193,193,-74,6,0,20.001
50n_10p_seed1,0.1,1,20137000,11,TRACE,periodic,20001,11,benign,0,0,480,3,14,304,176,176,-91,8,0,20.001
50n_10p_seed1,0.1,1,20139000,39,TRACE,periodic,20001,39,attacker,1,0,346,2,1,128,218,218,-73,18,0,20.001
50n_10p_seed1,0.1,1,20180000,24,TRACE,periodic,20001,24,attacker,1,0,312,2,39,128,184,184,-84,11,0,20.001
50n_10p_seed1,0.1,1,20183000,37,TRACE,periodic,20001,37,benign,0,0,343,2,1,128,215,215,-42,17,0,20.001
50n_10p_seed1,0.1,1,20201000,46,TRACE,periodic,20001,46,benign,0,0,310,2,1,128,182,182,-82,14,0,20.001
50n_10p_seed1,0.1,1,20203000,40,TRACE,periodic,20001,40,benign,0,0,299,2,1,128,171,171,-90,11,0,20.001
50n_10p_seed1,0.1,1,20214000,43,TRACE,periodic,20001,43,benign,0,0,65535,0,0,65535,65535,65535,32767,9,0,20.001
50n_10p_seed1,0.1,1,20240000,9,TRACE,periodic,20001,9,attacker,1,0,65535,0,0,65535,65535,65535,32767,2,0,20.001
50n_10p_seed1,0.1,1,20252000,18,TRACE,periodic,20001,18,benign,0,0,65535,0,0,65535,65535,65535,32767,6,0,20.001
50n_10p_seed1,0.1,1,20290000,48,TRACE,periodic,20001,48,benign,0,0,353,2,39,128,225,225,-57,8,0,20.001
50n_10p_seed1,0.1,1,20290000,23,TRACE,periodic,20001,23,benign,0,0,335,2,1,128,207,207,-65,17,0,20.001
50n_10p_seed1,0.1,1,20304040,10,TRACE,periodic,20003,10,benign,0,0,518,4,27,296,222,222,-81,4,0,20.003
50n_10p_seed1,0.1,1,20346000,15,TRACE,periodic,20001,15,benign,0,0,299,2,1,128,171,171,-94,12,0,20.001
50n_10p_seed1,0.1,1,20369000,19,TRACE,periodic,20001,19,benign,0,0,553,4,36,325,228,228,-92,10,0,20.001
50n_10p_seed1,0.1,1,20390000,41,TRACE,periodic,20001,41,benign,0,0,345,2,39,128,217,217,-64,6,0,20.001
50n_10p_seed1,0.1,1,20421000,28,TRACE,periodic,20001,28,attacker,1,0,355,2,1,128,227,227,-50,21,0,20.001
50n_10p_seed1,0.1,1,20421000,44,TRACE,periodic,20001,44,benign,0,0,525,4,29,343,182,182,-91,10,0,20.001
50n_10p_seed1,0.1,1,20425000,47,TRACE,periodic,20001,47,benign,0,0,299,2,1,128,171,171,-92,11,0,20.001
50n_10p_seed1,0.1,1,20427000,26,TRACE,periodic,20001,26,benign,0,0,65535,0,0,65535,65535,65535,32767,8,0,20.001
50n_10p_seed1,0.1,1,20483000,25,TRACE,periodic,20001,25,benign,0,0,479,3,15,299,180,180,-87,7,0,20.001
50n_10p_seed1,0.1,1,20505000,7,TRACE,periodic,20001,7,benign,0,0,606,4,14,304,302,302,-61,5,0,20.001
50n_10p_seed1,0.1,1,20541000,13,TRACE,periodic,20001,13,benign,0,0,308,2,1,128,180,180,-83,16,0,20.001
50n_10p_seed1,0.1,1,20549000,1,TRACE,periodic,20001,1,root,0,0,128,1,0,65535,65535,65535,32767,21,0,20.001
50n_10p_seed1,0.1,1,20612000,35,TRACE,periodic,20001,35,benign,0,0,539,4,29,343,196,196,-81,12,0,20.001
50n_10p_seed1,0.1,1,20642000,3,TRACE,periodic,20001,3,benign,0,0,65535,0,0,65535,65535,65535,32767,6,0,20.001
50n_10p_seed1,0.1,1,20666000,27,TRACE,periodic,20001,27,benign,0,0,292,2,1,128,164,164,-88,18,0,20.001
50n_10p_seed1,0.1,1,20684000,36,TRACE,periodic,20001,36,benign,0,0,325,2,1,128,197,197,-66,15,0,20.001
50n_10p_seed1,0.1,1,20692000,14,TRACE,periodic,20001,14,benign,0,0,294,2,1,128,166,166,-82,15,0,20.001
50n_10p_seed1,0.1,1,20695000,49,TRACE,periodic,20001,49,benign,0,0,65535,0,0,65535,65535,65535,32767,5,0,20.001
50n_10p_seed1,0.1,1,20696000,28,TRACE,tx,20276,28,attacker,1,0,355,2,1,128,227,227,-50,21,0,20.276
50n_10p_seed1,0.1,1,20714000,31,TRACE,periodic,20001,31,benign,0,0,383,2,1,128,255,255,-59,18,0,20.001
50n_10p_seed1,0.1,1,20721000,22,TRACE,periodic,20001,22,benign,0,0,343,2,1,128,215,215,-47,18,0,20.001
50n_10p_seed1,0.1,1,20735696,1,TRACE,rx,20187,1,root,0,0,128,1,0,65535,65535,65535,32767,21,18446744073709551528,20.187
50n_10p_seed1,0.1,1,20742000,32,TRACE,periodic,20000,32,benign,0,0,311,2,1,128,183,183,-81,12,0,20.0
50n_10p_seed1,0.1,1,20765000,2,TRACE,periodic,20001,2,benign,0,0,65535,0,0,65535,65535,65535,32767,4,0,20.001
50n_10p_seed1,0.1,1,20792000,45,TRACE,periodic,20001,45,benign,0,0,311,2,1,128,183,183,-81,12,0,20.001
50n_10p_seed1,0.1,1,20815000,6,TRACE,periodic,20001,6,attacker,1,0,518,4,21,334,184,184,-80,9,0,20.001
50n_10p_seed1,0.1,1,20836000,34,TRACE,periodic,20001,34,benign,0,0,573,4,27,292,281,281,-53,6,0,20.001
50n_10p_seed1,0.1,1,20837000,42,TRACE,periodic,20001,42,benign,0,0,470,3,27,292,178,178,-84,5,0,20.001
50n_10p_seed1,0.1,1,20862000,16,TRACE,periodic,20001,16,benign,0,0,512,4,14,304,208,208,-73,9,0,20.001
50n_10p_seed1,0.1,1,20907000,8,TRACE,periodic,20001,8,benign,0,0,476,3,14,294,182,182,-86,5,0,20.001
50n_10p_seed1,0.1,1,20926000,21,TRACE,periodic,20001,21,benign,0,0,326,2,1,128,198,198,-51,21,0,20.001
50n_10p_seed1,0.1,1,20971000,4,TRACE,periodic,20001,4,benign,0,0,542,4,21,334,208,208,-84,8,0,20.001
50n_10p_seed1,0.1,1,20971000,38,TRACE,periodic,20001,38,benign,0,0,343,2,1,128,215,215,-49,18,0,20.001
50n_10p_seed1,0.1,1,20998000,50,TRACE,periodic,20001,50,benign,0,0,65535,0,0,65535,65535,65535,32767,3,0,20.001
50n_10p_seed1,0.1,1,20999000,12,TRACE,periodic,20001,12,benign,0,0,65535,0,0,65535,65535,65535,32767,13,0,20.001
50n_10p_seed1,0.1,1,21504000,24,TRACE,not_reachable,21325,24,attacker,1,0,312,2,39,128,184,184,-84,13,0,21.325
50n_10p_seed1,0.1,1,21864000,16,TRACE,tx,21003,16,benign,0,0,502,3,14,294,208,208,-73,10,0,21.003
50n_10p_seed1,0.1,1,21925984,1,TRACE,rx,21377,1,root,0,0,128,1,0,65535,65535,65535,32767,21,375,21.377
50n_10p_seed1,0.1,1,22777000,49,TRACE,not_reachable,22083,49,benign,0,0,328,2,39,128,200,200,-75,7,0,22.083
50n_10p_seed1,0.1,1,22854000,33,TRACE,tx,22746,33,benign,0,0,321,2,39,128,193,193,-74,10,0,22.746
50n_10p_seed1,0.1,1,22909280,1,TRACE,rx,22361,1,root,0,0,128,1,0,65535,65535,65535,32767,21,18446744073709551232,22.361
50n_10p_seed1,0.1,1,23286000,46,TRACE,tx,23086,46,benign,0,0,310,2,1,128,182,182,-82,15,0,23.086
50n_10p_seed1,0.1,1,23315696,1,TRACE,rx,22767,1,root,0,0,128,1,0,65535,65535,65535,32767,21,18446744073709551298,22.767
50n_10p_seed1,0.1,1,23737000,25,TRACE,tx,23255,25,benign,0,0,473,3,15,299,174,174,-87,10,0,23.255
50n_10p_seed1,0.1,1,23775984,1,TRACE,rx,23227,1,root,0,0,128,1,0,65535,65535,65535,32767,21,18446744073709551589,23.227
50n_10p_seed1,0.1,1,24185000,44,TRACE,tx,23765,44,benign,0,0,508,3,29,326,182,182,-91,12,0,23.765
50n_10p_seed1,0.1,1,24227984,1,TRACE,rx,23679,1,root,0,0,128,1,0,65535,65535,65535,32767,21,18446744073709551531,23.679
50n_10p_seed1,0.1,1,24449000,40,TRACE,tx,24247,40,benign,0,0,299,2,1,128,171,171,-90,15,0,24.247
50n_10p_seed1,0.1,1,24463696,1,TRACE,rx,23915,1,root,0,0,128,1,0,65535,65535,65535,32767,21,18446744073709551285,23.915
50n_10p_seed1,0.1,1,24505000,26,TRACE,not_reachable,24079,26,benign,0,0,374,2,28,128,246,246,-71,10,0,24.079
50n_10p_seed1,0.1,1,24715000,38,TRACE,tx,23745,38,benign,0,0,343,2,1,128,215,215,-49,19,0,23.745
50n_10p_seed1,0.1,1,24738696,1,TRACE,rx,24190,1,root,0,0,128,1,0,65535,65535,65535,32767,21,446,24.19
50n_10p_seed1,0.1,1,25227000,3,TRACE,not_reachable,24586,3,benign,0,0,368,2,6,128,240,240,-91,8,0,24.586
50n_10p_seed1,0.1,1,25452000,30,TRACE,tx,25401,30,benign,0,0,343,2,1,128,215,215,-19,21,0,25.401
50n_10p_seed1,0.1,1,25476696,1,TRACE,rx,24928,1,root,0,0,128,1,0,65535,65535,65535,32767,21,18446744073709551144,24.928
50n_10p_seed1,0.1,1,25540000,34,TRACE,tx,24705,34,benign,0,0,569,4,27,288,281,281,-53,8,0,24.705
50n_10p_seed1,0.1,1,25598984,1,TRACE,rx,25050,1,root,0,0,128,1,0,65535,65535,65535,32767,21,346,25.05
50n_10p_seed1,0.1,1,27341000,41,TRACE,tx,26952,41,benign,0,0,336,2,39,128,208,208,-64,10,0,26.952
50n_10p_seed1,0.1,1,27378984,1,TRACE,rx,26830,1,root,0,0,128,1,0,65535,65535,65535,32767,21,18446744073709551495,26.83
50n_10p_seed1,0.1,1,28774000,2,TRACE,not_reachable,28010,2,benign,0,0,753,5,19,553,200,200,-75,6,0,28.01
50n_10p_seed1,0.1,1,28817000,36,TRACE,tx,28134,36,benign,0,0,325,2,1,128,197,197,-66,18,0,28.134
50n_10p_seed1,0.1,1,28857696,1,TRACE,rx,28309,1,root,0,0,128,1,0,65535,65535,65535,32767,21,176,28.309
50n_10p_seed1,0.1,1,29181000,10,TRACE,tx,28880,10,benign,0,0,506,3,27,284,222,222,-81,8,0,28.88
50n_10p_seed1,0.1,1,29183000,23,TRACE,tx,28894,23,benign,0,0,327,2,1,128,199,199,-65,23,0,28.894
50n_10p_seed1,0.1,1,29225696,1,TRACE,rx,28677,1,root,0,0,128,1,0,65535,65535,65535,32767,21,18446744073709551400,28.677
50n_10p_seed1,0.1,1,29228680,1,TRACE,rx,28680,1,root,0,0,128,1,0,65535,65535,65535,32767,21,18446744073709551417,28.68
50n_10p_seed1,0.1,1,29538000,9,TRACE,not_reachable,29299,9,attacker,1,0,311,2,24,128,183,183,-85,7,0,29.299
50n_10p_seed1,0.1,1,30013000,20,TRACE,periodic,30001,20,benign,0,1,340,2,1,128,212,212,-63,22,0,30.001
50n_10p_seed1,0.1,1,30038000,29,TRACE,periodic,30001,29,benign,0,0,312,2,1,128,184,184,-25,21,0,30.001
50n_10p_seed1,0.1,1,30052000,30,TRACE,periodic,30001,30,benign,0,1,334,2,1,128,206,206,-19,21,0,30.001
50n_10p_seed1,0.1,1,30065000,5,TRACE,periodic,30001,5,benign,0,0,515,4,21,319,196,196,-72,13,0,30.001
50n_10p_seed1,0.1,1,30086000,17,TRACE,periodic,30001,17,benign,0,0,517,4,23,335,182,182,-82,9,0,30.001
50n_10p_seed1,0.1,1,30109000,33,TRACE,periodic,30001,33,benign,0,1,314,2,39,128,186,186,-74,13,0,30.001
50n_10p_seed1,0.1,1,30128000,37,TRACE,tx,29946,37,benign,0,0,343,2,1,128,215,215,-42,18,0,29.946
50n_10p_seed1,0.1,1,30137000,11,TRACE,periodic,30001,11,benign,0,0,470,3,14,286,184,184,-91,12,0,30.001
50n_10p_seed1,0.1,1,30139000,39,TRACE,periodic,30001,39,attacker,1,0,309,2,1,128,181,181,-73,18,0,30.001
50n_10p_seed1,0.1,1,30151696,1,TRACE,rx,29603,1,root,0,0,128,1,0,65535,65535,65535,32767,21,18446744073709551274,29.603
50n_10p_seed1,0.1,1,30180000,24,TRACE,periodic,30001,24,attacker,1,0,306,2,39,128,178,178,-84,17,0,30.001
50n_10p_seed1,0.1,1,30183000,37,TRACE,periodic,30001,37,benign,0,1,334,2,1,128,206,206,-42,18,0,30.001
50n_10p_seed1,0.1,1,30201000,46,TRACE,periodic,30001,46,benign,0,1,304,2,1,128,176,176,-82,15,0,30.001
50n_10p_seed1,0.1,1,30203000,40,TRACE,periodic,30001,40,benign,0,1,294,2,1,128,166,166,-90,16,0,30.001
50n_10p_seed1,0.1,1,30214000,43,TRACE,periodic,30001,43,benign,0,0,313,2,28,128,185,185,-79,12,0,30.001
50n_10p_seed1,0.1,1,30240000,9,TRACE,periodic,30001,9,attacker,1,0,311,2,24,128,183,183,-85,7,0,30.001
50n_10p_seed1,0.1,1,30252000,18,TRACE,periodic,30001,18,benign,0,0,302,2,28,128,174,174,-87,11,0,30.001
50n_10p_seed1,0.1,1,30284000,22,TRACE,tx,29564,22,benign,0,0,343,2,1,128,215,215,-47,23,0,29.564
50n_10p_seed1,0.1,1,30290000,48,TRACE,periodic,30001,48,benign,0,0,343,2,39,128,215,215,-57,10,0,30.001
